doctor_id,doctor_name_zh,concept_id,concept_name_zh,source_phrase_zh,match_type,confidence,needs_review
CGMH_LINKOU_ORTHO_034,游宜勳,ORTHO_PELVIS,骨盆,骨盆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_034,游宜勳,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_035,蔡秉叡,ORTHO_FOOT_ANKLE,足踝疾病,足踝,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_035,蔡秉叡,ORTHO_FOOT_ANKLE_ANATOMY,足踝,踝,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_035,蔡秉叡,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_035,蔡秉叡,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_036,劉昌恒,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_036,劉昌恒,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_037,陳逸戎,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_037,陳逸戎,ORTHO_PELVIC_FRACTURE,骨盆骨折,骨盆骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_037,陳逸戎,ORTHO_PELVIS,骨盆,骨盆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_037,陳逸戎,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_038,賴志揚,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_038,賴志揚,ORTHO_PELVIC_FRACTURE,骨盆骨折,骨盆外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_038,賴志揚,ORTHO_PELVIS,骨盆,骨盆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_038,賴志揚,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_039,賴柏儒,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_039,賴柏儒,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_039,賴柏儒,ORTHO_UPPER_LIMB_FRACTURE,上肢骨折,上肢,inferred_from_phrase,0.70,true
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_CEREBRAL_PALSY,腦性麻痺,腦性麻痺,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_DDH,兒童髖關節發育不良,兒童髖關節發育不良,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_HIP,髖關節,髖,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_PEDIATRIC_ORTHOPEDICS,小兒骨科,兒童先天疾患,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_SPINE,脊椎疾病,脊椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_040,張嘉獻,ORTHO_SPINE_SCOLIOSIS,脊椎側彎,脊椎側彎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_DDH,兒童髖關節發育不良,兒童髖關節發育不良,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_HIP,髖關節,髖,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_PEDIATRIC_FRACTURE,小兒骨折,小兒骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_PEDIATRIC_ORTHOPEDICS,小兒骨科,兒童先天疾患,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_041,高軒楷,ORTHO_TRAUMA,骨科外傷,骨科外傷,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_042,楊文一,ORTHO_HIP,髖關節,髖,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_042,楊文一,ORTHO_JOINT_RECONSTRUCTION,關節重建,關節重建,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_042,楊文一,ORTHO_PEDIATRIC_ORTHOPEDICS,小兒骨科,小兒骨科,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_ARTHROPLASTY,人工關節置換,人工關節置換,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_JOINT_RECONSTRUCTION,關節重建,關節重建,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_KNEE,膝關節,膝,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_LIGAMENT_INJURY,韌帶損傷,韌帶,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_PROSTHESIS_LOOSENING,人工關節鬆脫,人工關節毀損,inferred_from_phrase,0.70,true
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_REVISION_ARTHROPLASTY,人工關節翻修,再置換,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_043,徐郭堯,ORTHO_SHOULDER,肩關節,肩,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_BONE_SPUR,骨刺,骨刺,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_CERVICAL_SPINE,頸椎,頸椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_ENDOSCOPIC_SURGERY,內視鏡手術,內視鏡,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_INJECTION_THERAPY,注射治療,注射,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_LOWER_LIMB_FRACTURE,下肢骨折,四肢骨折,inferred_from_phrase,0.70,true
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_OSTEOPOROSIS,骨質疏鬆,骨質疏鬆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SHOULDER,肩關節,肩,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE,脊椎疾病,脊椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_DECOMPRESSION,脊椎減壓手術,減壓,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_DISC_HERNIATION,椎間盤突出,椎間盤突出,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_ENDOSCOPIC_SURGERY,脊椎內視鏡手術,脊椎內視鏡,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_FRACTURE,脊椎骨折,脊椎骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_FUSION,脊椎融合手術,融合,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_INFECTION,脊椎感染,脊椎感染,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_KYPHOSIS,駝背,駝背,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_LOW_BACK_PAIN,下背痛,背痛,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_NECK_SHOULDER_PAIN,肩頸痛,肩頸痛,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_SCIATICA,坐骨神經痛,坐骨神經痛,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_SCOLIOSIS,脊椎側彎,脊椎側彎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_SPINE_TUMOR,脊椎腫瘤,脊椎腫瘤,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_UPPER_LIMB_FRACTURE,上肢骨折,四肢骨折,inferred_from_phrase,0.70,true
CGMH_LINKOU_ORTHO_044,李昀達,ORTHO_VERTEBROPLASTY,骨水泥灌注治療,骨水泥,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_ARTHROPLASTY,人工關節置換,人工關節置換,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_ARTHROSCOPIC_SURGERY,關節鏡手術,關節鏡,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_ELBOW,肘關節,肘,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_FOOT_ANKLE,足踝疾病,足踝,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_FOOT_ANKLE_ANATOMY,足踝,踝,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_HAND,手,手部,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_HAND_DISORDERS,手部疾病,手部,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_INJECTION_THERAPY,注射治療,注射,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_OSTEOARTHRITIS,退化性關節炎,關節炎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_SHOULDER,肩關節,肩,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_SPORTS_MEDICINE,運動傷害,運動傷害,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_ULTRASOUND,超音波檢查,超音波,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_045,鄭有宏,ORTHO_UPPER_LIMB_FRACTURE,上肢骨折,上肢,inferred_from_phrase,0.70,true
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_ARTHROPLASTY,人工關節置換,人工關節置換,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_HAND,手,手外科,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_HAND_DISORDERS,手部疾病,手外科,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_OSTEOPOROSIS,骨質疏鬆,骨質疏鬆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_REGENERATIVE_MEDICINE,再生醫學,再生醫學,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_SPORTS_MEDICINE,運動傷害,運動傷害,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_046,陳建銘,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_ARTHROPLASTY,人工關節置換,人工關節置換,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_COMPLEX_FRACTURE,複雜骨折,複雜性骨折,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_INJECTION_THERAPY,注射治療,注射,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_OSTEOPOROSIS,骨質疏鬆,骨質疏鬆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_REGENERATIVE_MEDICINE,再生醫學,PRP,synonym_keyword,0.85,false
CGMH_LINKOU_ORTHO_047,蕭博孟,ORTHO_ULTRASOUND,超音波檢查,超音波,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_ARTHROPLASTY,人工關節置換,人工關節置換,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_COMPLEX_FRACTURE,複雜骨折,複雜骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_INJECTION_THERAPY,注射治療,注射,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_OSTEOARTHRITIS,退化性關節炎,關節炎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_048,廖述辰,ORTHO_OSTEOPOROSIS,骨質疏鬆,骨質疏鬆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_BONE_SPUR,骨刺,骨刺,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_CERVICAL_SPINE,頸椎,頸椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_ENDOSCOPIC_SURGERY,內視鏡手術,內視鏡,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_FRACTURE,骨折,骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_INJECTION_THERAPY,注射治療,注射,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_LUMBAR_SPINE,腰椎,腰椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_MINIMALLY_INVASIVE_SURGERY,微創手術,微創,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_OSTEOPOROSIS,骨質疏鬆,骨質疏鬆,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_SPINE,脊椎疾病,脊椎,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_SPINE_DECOMPRESSION,脊椎減壓手術,減壓,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_SPINE_FRACTURE,脊椎骨折,脊椎骨折,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_SPINE_FUSION,脊椎融合手術,融合,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_SPINE_SCIATICA,坐骨神經痛,坐骨神經痛,exact_keyword,0.95,false
CGMH_LINKOU_ORTHO_049,羅濟安,ORTHO_TRAUMA,骨科外傷,外傷,synonym_keyword,0.85,false
